Carrier_Airline,Tail_Number,Origin,Dest,Schedule_DateTime,Flight_Duration_Minutes,Flight_Delay,Orientation
OH,N540EG,DCA,ECP,2022-03-22 11:33:00,144.0,-20.0,East-West
OH,N512AE,DCA,ECP,2022-03-23 11:33:00,144.0,3.0,East-West
OH,N723PS,DCA,ECP,2022-03-24 11:33:00,144.0,49.0,East-West
OH,N506AE,DCA,ECP,2022-03-25 11:33:00,144.0,10.0,East-West
OH,N534AE,DCA,ECP,2022-03-26 08:39:00,150.0,-7.0,East-West
OH,N503AE,DCA,ECP,2022-03-27 11:40:00,144.0,-24.0,East-West
OH,N534AE,DCA,ECP,2022-03-28 11:33:00,144.0,-8.0,East-West
OH,N535EA,DCA,ECP,2022-03-29 11:33:00,144.0,-27.0,East-West
OH,N514AE,DCA,ECP,2022-03-30 11:33:00,144.0,-5.0,East-West
OH,N537EA,DCA,ECP,2022-03-31 11:33:00,144.0,2.0,East-West
OH,N537EA,ECP,DCA,2022-03-01 13:36:00,130.0,0.0,East-West
OH,N583NN,ECP,DCA,2022-03-02 13:36:00,130.0,-6.0,East-West
OH,N718PS,ECP,DCA,2022-03-03 13:28:00,132.0,-20.0,East-West
OH,N702PS,ECP,DCA,2022-03-04 13:28:00,132.0,2.0,East-West
OH,N544EA,ECP,DCA,2022-03-05 10:45:00,134.0,-6.0,East-West
OH,N531EG,ECP,DCA,2022-03-06 13:34:00,132.0,8.0,East-West
OH,N546FF,ECP,DCA,2022-03-08 13:28:00,132.0,-7.0,East-West
OH,N533AE,ECP,DCA,2022-03-09 13:28:00,132.0,-12.0,East-West
OH,N505AE,ECP,DCA,2022-03-10 13:28:00,132.0,72.0,East-West
OH,N537EA,ECP,DCA,2022-03-11 13:28:00,132.0,3.0,East-West
OH,N508AE,ECP,DCA,2022-03-13 13:34:00,132.0,10.0,East-West
OH,N505AE,ECP,DCA,2022-03-14 13:28:00,132.0,42.0,East-West
OH,N512AE,ECP,DCA,2022-03-15 13:28:00,132.0,7.0,East-West
OH,N509AE,ECP,DCA,2022-03-16 13:28:00,132.0,-13.0,East-West
OH,N716PS,ECP,DCA,2022-03-17 13:28:00,132.0,7.0,East-West
OH,N506AE,ECP,DCA,2022-03-19 10:45:00,134.0,62.0,East-West
OH,N527EA,ECP,DCA,2022-03-20 13:34:00,132.0,18.0,East-West
OH,N544EA,ECP,DCA,2022-03-21 13:28:00,132.0,53.0,East-West
OH,N540EG,ECP,DCA,2022-03-22 13:28:00,132.0,-22.0,East-West
OH,N512AE,ECP,DCA,2022-03-23 13:28:00,132.0,-22.0,East-West
OH,N723PS,ECP,DCA,2022-03-24 13:28:00,132.0,18.0,East-West
OH,N506AE,ECP,DCA,2022-03-25 13:28:00,132.0,7.0,East-West
OH,N534AE,ECP,DCA,2022-03-26 10:45:00,134.0,-29.0,East-West
OH,N503AE,ECP,DCA,2022-03-27 13:34:00,132.0,-22.0,East-West
OH,N534AE,ECP,DCA,2022-03-28 13:28:00,132.0,-7.0,East-West
OH,N535EA,ECP,DCA,2022-03-29 13:28:00,132.0,-9.0,East-West
OH,N514AE,ECP,DCA,2022-03-30 13:28:00,132.0,-2.0,East-West
OH,N537EA,ECP,DCA,2022-03-31 13:28:00,132.0,-4.0,East-West
OH,N551NN,PHL,DCA,2022-03-01 19:53:00,67.0,-12.0,East-West
OH,N594NN,PHL,DCA,2022-03-02 19:53:00,67.0,44.0,East-West
OH,N615NN,PHL,DCA,2022-03-03 19:50:00,70.0,6.0,East-West
OH,N583NN,PHL,DCA,2022-03-04 19:50:00,70.0,-15.0,East-West
OH,N599NN,PHL,DCA,2022-03-05 19:50:00,69.0,-12.0,East-West
OH,N607NN,PHL,DCA,2022-03-06 19:50:00,70.0,19.0,East-West
OH,N592NN,PHL,DCA,2022-03-07 19:50:00,70.0,-2.0,East-West
OH,N560NN,PHL,DCA,2022-03-08 19:50:00,70.0,-3.0,East-West
OH,N582NN,PHL,DCA,2022-03-09 19:50:00,70.0,14.0,East-West
OH,N607NN,PHL,DCA,2022-03-10 19:50:00,70.0,-6.0,East-West
OH,N578NN,PHL,DCA,2022-03-11 19:50:00,70.0,-13.0,East-West
OH,N544EA,PHL,DCA,2022-03-12 19:50:00,69.0,60.0,East-West
OH,N600NN,PHL,DCA,2022-03-13 19:50:00,70.0,119.0,East-West
OH,N582NN,PHL,DCA,2022-03-14 19:50:00,70.0,-11.0,East-West
OH,N584NN,PHL,DCA,2022-03-15 19:50:00,70.0,19.0,East-West
OH,N561NN,PHL,DCA,2022-03-16 19:50:00,70.0,-12.0,East-West
OH,N563NN,PHL,DCA,2022-03-17 19:50:00,70.0,4.0,East-West
OH,N584NN,PHL,DCA,2022-03-18 19:50:00,70.0,-11.0,East-West
OH,N600NN,PHL,DCA,2022-03-19 19:50:00,70.0,63.0,East-West
OH,N560NN,PHL,DCA,2022-03-20 19:50:00,70.0,125.0,East-West
OH,N603NN,PHL,DCA,2022-03-21 19:50:00,70.0,-19.0,East-West
OH,N589NN,PHL,DCA,2022-03-22 19:50:00,70.0,8.0,East-West
OH,N609NN,PHL,DCA,2022-03-23 19:50:00,70.0,-7.0,East-West
OH,N592NN,PHL,DCA,2022-03-24 19:50:00,70.0,-16.0,East-West
OH,N589NN,PHL,DCA,2022-03-25 19:50:00,70.0,-16.0,East-West
OH,N590NN,PHL,DCA,2022-03-26 19:50:00,70.0,-23.0,East-West
OH,N599NN,PHL,DCA,2022-03-27 19:50:00,70.0,-5.0,East-West
OH,N588NN,PHL,DCA,2022-03-28 19:50:00,70.0,135.0,East-West
OH,N595NN,PHL,DCA,2022-03-29 19:50:00,70.0,77.0,East-West
OH,N543EA,PHL,DCA,2022-03-30 19:50:00,70.0,-20.0,East-West
OH,N592NN,PHL,DCA,2022-03-31 19:50:00,70.0,184.0,East-West
OH,N524AE,CLT,VPS,2022-03-03 22:20:00,109.0,-21.0,East-West
OH,N514AE,CLT,VPS,2022-03-04 22:20:00,109.0,-21.0,East-West
OH,N502AE,CLT,VPS,2022-03-05 22:20:00,109.0,-4.0,East-West
OH,N534AE,CLT,VPS,2022-03-06 22:20:00,109.0,-2.0,East-West
OH,N518AE,CLT,VPS,2022-03-11 22:20:00,109.0,-1.0,East-West
OH,N516AE,CLT,VPS,2022-03-12 22:20:00,109.0,-5.0,East-West
OH,N606NN,CLT,VPS,2022-03-13 22:20:00,109.0,6.0,East-West
OH,N540EG,CLT,VPS,2022-03-17 22:20:00,109.0,-10.0,East-West
OH,N516AE,CLT,VPS,2022-03-18 22:20:00,109.0,0.0,East-West
OH,N526EA,CLT,VPS,2022-03-19 22:20:00,109.0,-4.0,East-West
OH,N515AE,CLT,VPS,2022-03-24 22:20:00,109.0,42.0,East-West
OH,N522AE,CLT,VPS,2022-03-25 22:20:00,109.0,39.0,East-West
OH,N510AE,CLT,VPS,2022-03-26 22:20:00,109.0,-2.0,East-West
OH,N501BG,CLT,VPS,2022-03-27 22:20:00,109.0,-11.0,East-West
OH,N531EG,CLT,VPS,2022-03-31 22:20:00,109.0,115.0,East-West
OH,N526EA,DCA,HSV,2022-03-01 13:59:00,143.0,-36.0,East-West
OH,N544EA,DCA,HSV,2022-03-02 13:59:00,143.0,-24.0,East-West
OH,N555NN,DCA,HSV,2022-03-03 13:59:00,133.0,3.0,East-West
OH,N703PS,DCA,HSV,2022-03-04 13:59:00,133.0,-18.0,East-West
OH,N725PS,DCA,HSV,2022-03-06 13:59:00,133.0,165.0,East-West
OH,N712PS,DCA,HSV,2022-03-07 13:59:00,133.0,172.0,East-West
OH,N509AE,DCA,HSV,2022-03-08 13:59:00,133.0,5.0,East-West
OH,N527EA,DCA,HSV,2022-03-09 13:59:00,133.0,137.0,East-West
OH,N537EA,DCA,HSV,2022-03-10 13:59:00,133.0,7.0,East-West
OH,N708PS,DCA,HSV,2022-03-11 13:59:00,133.0,12.0,East-West
OH,N500AE,DCA,HSV,2022-03-13 13:59:00,133.0,19.0,East-West
OH,N502AE,DCA,HSV,2022-03-14 13:59:00,133.0,20.0,East-West
OH,N543EA,DCA,HSV,2022-03-15 13:59:00,133.0,-21.0,East-West
OH,N720PS,DCA,HSV,2022-03-16 13:59:00,133.0,-5.0,East-West
OH,N527EA,DCA,HSV,2022-03-17 13:59:00,133.0,44.0,East-West
OH,N513AE,DCA,HSV,2022-03-18 13:59:00,133.0,35.0,East-West
OH,N540EG,DCA,HSV,2022-03-20 13:59:00,133.0,-14.0,East-West
OH,N528EG,DCA,HSV,2022-03-21 13:59:00,133.0,-7.0,East-West
OH,N535EA,DCA,HSV,2022-03-22 13:59:00,133.0,-8.0,East-West
OH,N520DC,DCA,HSV,2022-03-23 13:59:00,133.0,12.0,East-West
OH,N512AE,DCA,HSV,2022-03-24 13:59:00,133.0,18.0,East-West
OH,N716PS,DCA,HSV,2022-03-25 13:59:00,133.0,75.0,East-West
OH,N507AE,DCA,HSV,2022-03-27 13:59:00,133.0,1.0,East-West
OH,N720PS,DCA,HSV,2022-03-28 13:59:00,133.0,43.0,East-West
OH,N545PB,DCA,HSV,2022-03-29 13:59:00,133.0,9.0,East-West
OH,N520DC,DCA,HSV,2022-03-30 13:59:00,133.0,-26.0,East-West
OH,N509AE,DCA,HSV,2022-03-31 13:59:00,133.0,11.0,East-West
OH,N605NN,DTW,DCA,2022-03-05 06:24:00,96.0,4.0,East-West
OH,N580NN,DTW,DCA,2022-03-19 06:24:00,96.0,-23.0,East-West
OH,N599NN,DTW,DCA,2022-03-26 06:24:00,96.0,9.0,East-West
OH,N526EA,HSV,DCA,2022-03-01 16:06:00,113.0,-8.0,East-West
OH,N544EA,HSV,DCA,2022-03-02 16:06:00,113.0,-15.0,East-West
OH,N555NN,HSV,DCA,2022-03-03 15:52:00,113.0,5.0,East-West
OH,N703PS,HSV,DCA,2022-03-04 15:52:00,113.0,-17.0,East-West
OH,N712PS,HSV,DCA,2022-03-07 15:52:00,113.0,169.0,East-West
OH,N509AE,HSV,DCA,2022-03-08 15:52:00,113.0,13.0,East-West
OH,N527EA,HSV,DCA,2022-03-09 15:52:00,113.0,131.0,East-West
OH,N537EA,HSV,DCA,2022-03-10 15:52:00,113.0,-23.0,East-West
OH,N708PS,HSV,DCA,2022-03-11 15:52:00,113.0,5.0,East-West
OH,N500AE,HSV,DCA,2022-03-13 15:52:00,113.0,-7.0,East-West
OH,N502AE,HSV,DCA,2022-03-14 15:52:00,113.0,0.0,East-West
OH,N543EA,HSV,DCA,2022-03-15 15:52:00,113.0,-28.0,East-West
OH,N720PS,HSV,DCA,2022-03-16 15:52:00,113.0,-24.0,East-West
OH,N527EA,HSV,DCA,2022-03-17 15:52:00,113.0,20.0,East-West
OH,N513AE,HSV,DCA,2022-03-18 15:52:00,113.0,41.0,East-West
OH,N540EG,HSV,DCA,2022-03-20 15:52:00,113.0,-16.0,East-West
OH,N528EG,HSV,DCA,2022-03-21 15:52:00,113.0,-9.0,East-West
OH,N535EA,HSV,DCA,2022-03-22 15:52:00,113.0,-15.0,East-West
OH,N520DC,HSV,DCA,2022-03-23 15:52:00,113.0,-12.0,East-West
OH,N512AE,HSV,DCA,2022-03-24 15:52:00,113.0,-4.0,East-West
OH,N716PS,HSV,DCA,2022-03-25 15:52:00,113.0,66.0,East-West
OH,N506AE,HSV,DCA,2022-03-27 15:52:00,113.0,187.0,East-West
OH,N526EA,HSV,DCA,2022-03-28 15:52:00,113.0,397.0,East-West
OH,N545PB,HSV,DCA,2022-03-29 15:52:00,113.0,-11.0,East-West
OH,N520DC,HSV,DCA,2022-03-30 15:52:00,113.0,-25.0,East-West
OH,N509AE,HSV,DCA,2022-03-31 15:52:00,113.0,42.0,East-West
OH,N595NN,CLT,MSY,2022-03-01 14:35:00,136.0,-23.0,East-West
OH,N563NN,CLT,MSY,2022-03-02 14:35:00,136.0,-11.0,East-West
OH,N595NN,MSY,CLT,2022-03-01 16:28:00,117.0,-8.0,East-West
OH,N563NN,MSY,CLT,2022-03-02 16:28:00,117.0,17.0,East-West
OH,N573NN,ATL,PHL,2022-03-01 16:56:00,120.0,11.0,East-West
OH,N565NN,ATL,PHL,2022-03-02 16:56:00,120.0,-21.0,East-West
OH,N559NN,PHL,STL,2022-03-03 13:41:00,155.0,-1.0,East-West
OH,N583NN,PHL,STL,2022-03-04 13:41:00,155.0,-16.0,East-West
OH,N588NN,PHL,STL,2022-03-06 13:41:00,155.0,-16.0,East-West
OH,N590NN,PHL,STL,2022-03-07 13:41:00,155.0,16.0,East-West
OH,N590NN,PHL,STL,2022-03-08 13:41:00,155.0,-5.0,East-West
OH,N564NN,PHL,STL,2022-03-09 13:41:00,155.0,7.0,East-West
OH,N556NN,PHL,STL,2022-03-10 13:41:00,155.0,8.0,East-West
OH,N594NN,PHL,STL,2022-03-11 13:41:00,155.0,-2.0,East-West
OH,N576NN,PHL,STL,2022-03-14 13:41:00,155.0,-6.0,East-West
OH,N572NN,PHL,STL,2022-03-15 13:41:00,155.0,125.0,East-West
OH,N563NN,PHL,STL,2022-03-16 13:41:00,155.0,-28.0,East-West
OH,N592NN,PHL,STL,2022-03-17 13:41:00,155.0,27.0,East-West
OH,N569NN,PHL,STL,2022-03-18 13:41:00,155.0,-7.0,East-West
OH,N611NN,PHL,STL,2022-03-20 13:41:00,155.0,27.0,East-West
OH,N570NN,PHL,STL,2022-03-21 13:41:00,155.0,9.0,East-West
OH,N578NN,PHL,STL,2022-03-22 13:41:00,155.0,-15.0,East-West
OH,N573NN,PHL,STL,2022-03-23 13:41:00,155.0,1.0,East-West
OH,N551NN,PHL,STL,2022-03-24 13:41:00,155.0,35.0,East-West
OH,N600NN,PHL,STL,2022-03-25 13:41:00,155.0,-5.0,East-West
OH,N561NN,PHL,STL,2022-03-27 13:41:00,155.0,12.0,East-West
OH,N573NN,PHL,STL,2022-03-28 13:41:00,155.0,-4.0,East-West
OH,N514AE,PHL,STL,2022-03-29 13:41:00,155.0,93.0,East-West
OH,N600NN,PHL,STL,2022-03-30 13:41:00,155.0,2.0,East-West
OH,N598NN,PHL,STL,2022-03-31 13:41:00,155.0,-13.0,East-West
OH,N578NN,GSP,CLT,2022-03-01 06:58:00,71.0,-24.0,East-West
OH,N586NN,GSP,CLT,2022-03-02 06:58:00,71.0,-20.0,East-West
OH,N590NN,GSP,CLT,2022-03-03 07:00:00,69.0,-18.0,East-West
OH,N567NN,GSP,CLT,2022-03-04 07:00:00,69.0,-21.0,East-West
OH,N551NN,GSP,CLT,2022-03-05 07:00:00,69.0,19.0,East-West
OH,N573NN,GSP,CLT,2022-03-06 07:00:00,69.0,-9.0,East-West
OH,N583NN,GSP,CLT,2022-03-07 07:00:00,69.0,6.0,East-West
OH,N588NN,GSP,CLT,2022-03-08 07:00:00,69.0,28.0,East-West
OH,N553NN,GSP,CLT,2022-03-09 07:00:00,69.0,16.0,East-West
OH,N602NN,GSP,CLT,2022-03-10 07:00:00,69.0,-11.0,East-West
OH,N585NN,GSP,CLT,2022-03-12 07:00:00,69.0,-18.0,East-West
OH,N610NN,GSP,CLT,2022-03-13 07:00:00,69.0,-15.0,East-West
OH,N590NN,GSP,CLT,2022-03-14 07:00:00,69.0,9.0,East-West
OH,N606NN,GSP,CLT,2022-03-15 07:00:00,69.0,25.0,East-West
OH,N569NN,GSP,CLT,2022-03-16 07:00:00,69.0,-6.0,East-West
OH,N600NN,GSP,CLT,2022-03-17 07:00:00,69.0,2.0,East-West
OH,N560NN,GSP,CLT,2022-03-18 07:00:00,69.0,-9.0,East-West
OH,N556NN,GSP,CLT,2022-03-19 07:00:00,69.0,0.0,East-West
OH,N552NN,GSP,CLT,2022-03-20 07:00:00,69.0,-13.0,East-West
OH,N615NN,GSP,CLT,2022-03-21 07:00:00,69.0,-23.0,East-West
OH,N608NN,GSP,CLT,2022-03-22 07:00:00,69.0,4.0,East-West
OH,N548NN,GSP,CLT,2022-03-23 07:00:00,69.0,-11.0,East-West
OH,N614NN,GSP,CLT,2022-03-24 07:00:00,69.0,8.0,East-West
OH,N611NN,GSP,CLT,2022-03-25 07:00:00,69.0,-16.0,East-West
OH,N581NN,GSP,CLT,2022-03-26 07:00:00,69.0,-22.0,East-West
OH,N602NN,GSP,CLT,2022-03-27 07:00:00,69.0,-19.0,East-West
OH,N587NN,GSP,CLT,2022-03-28 07:00:00,69.0,-4.0,East-West
OH,N615NN,GSP,CLT,2022-03-29 07:00:00,69.0,-21.0,East-West
OH,N581NN,GSP,CLT,2022-03-30 07:00:00,69.0,11.0,East-West
OH,N555NN,GSP,CLT,2022-03-31 07:00:00,69.0,-21.0,East-West
OH,N603NN,ALB,CLT,2022-03-03 17:19:00,133.0,-23.0,North-South
OH,N609NN,ALB,CLT,2022-03-04 17:19:00,133.0,-22.0,North-South
OH,N564NN,ALB,CLT,2022-03-05 17:19:00,133.0,-6.0,North-South
OH,N570NN,ALB,CLT,2022-03-06 17:19:00,133.0,-12.0,North-South
OH,N586NN,ALB,CLT,2022-03-07 17:19:00,133.0,23.0,North-South
OH,N567NN,ALB,CLT,2022-03-08 17:19:00,133.0,1.0,North-South
OH,N593NN,ALB,CLT,2022-03-09 17:19:00,133.0,35.0,North-South
OH,N614NN,ALB,CLT,2022-03-10 17:19:00,133.0,-5.0,North-South
OH,N586NN,ALB,CLT,2022-03-11 17:19:00,133.0,9.0,North-South
OH,N602NN,ALB,CLT,2022-03-12 17:19:00,133.0,29.0,North-South
OH,N557NN,ALB,CLT,2022-03-13 17:19:00,133.0,-19.0,North-South
OH,N555NN,ALB,CLT,2022-03-14 17:19:00,133.0,-18.0,North-South
OH,N576NN,ALB,CLT,2022-03-15 17:19:00,133.0,-10.0,North-South
OH,N574NN,ALB,CLT,2022-03-16 17:19:00,133.0,-3.0,North-South
OH,N588NN,ALB,CLT,2022-03-17 17:19:00,133.0,-15.0,North-South
OH,N597NN,ALB,CLT,2022-03-18 17:19:00,133.0,-12.0,North-South
OH,N562NN,ALB,CLT,2022-03-19 17:19:00,133.0,16.0,North-South
OH,N613NN,ALB,CLT,2022-03-20 17:19:00,133.0,-27.0,North-South
OH,N592NN,ALB,CLT,2022-03-21 17:19:00,133.0,-21.0,North-South
OH,N608NN,ALB,CLT,2022-03-22 17:19:00,133.0,3.0,North-South
OH,N553NN,ALB,CLT,2022-03-23 17:19:00,133.0,-6.0,North-South
OH,N608NN,ALB,CLT,2022-03-24 17:19:00,133.0,1.0,North-South
OH,N579NN,ALB,CLT,2022-03-25 17:19:00,133.0,-7.0,North-South
OH,N611NN,ALB,CLT,2022-03-26 17:19:00,133.0,-11.0,North-South
OH,N584NN,ALB,CLT,2022-03-27 17:19:00,133.0,-17.0,North-South
OH,N582NN,ALB,CLT,2022-03-28 17:19:00,133.0,-21.0,North-South
OH,N615NN,ALB,CLT,2022-03-29 17:19:00,133.0,-22.0,North-South
OH,N567NN,ALB,CLT,2022-03-30 17:19:00,133.0,-29.0,North-South
OH,N581NN,ALB,CLT,2022-03-31 17:19:00,133.0,9.0,North-South
OH,N603NN,CLT,ALB,2022-03-03 14:39:00,126.0,-18.0,North-South
OH,N609NN,CLT,ALB,2022-03-04 14:39:00,126.0,-18.0,North-South
OH,N564NN,CLT,ALB,2022-03-05 14:39:00,126.0,1.0,North-South
OH,N570NN,CLT,ALB,2022-03-06 14:39:00,126.0,-13.0,North-South
OH,N586NN,CLT,ALB,2022-03-07 14:39:00,126.0,3.0,North-South
OH,N567NN,CLT,ALB,2022-03-08 14:39:00,126.0,-26.0,North-South
OH,N593NN,CLT,ALB,2022-03-09 14:39:00,126.0,-15.0,North-South
OH,N614NN,CLT,ALB,2022-03-10 14:39:00,126.0,-5.0,North-South
OH,N586NN,CLT,ALB,2022-03-11 14:39:00,126.0,-4.0,North-South
OH,N602NN,CLT,ALB,2022-03-12 14:39:00,126.0,-10.0,North-South
OH,N557NN,CLT,ALB,2022-03-13 14:39:00,126.0,-17.0,North-South
OH,N555NN,CLT,ALB,2022-03-14 14:39:00,126.0,-5.0,North-South
OH,N576NN,CLT,ALB,2022-03-15 14:39:00,126.0,-26.0,North-South
OH,N574NN,CLT,ALB,2022-03-16 14:39:00,126.0,-14.0,North-South
OH,N588NN,CLT,ALB,2022-03-17 14:39:00,126.0,3.0,North-South
OH,N597NN,CLT,ALB,2022-03-18 14:39:00,126.0,-20.0,North-South
OH,N562NN,CLT,ALB,2022-03-19 14:39:00,126.0,-15.0,North-South
OH,N613NN,CLT,ALB,2022-03-20 14:39:00,126.0,-15.0,North-South
OH,N592NN,CLT,ALB,2022-03-21 14:39:00,126.0,-9.0,North-South
OH,N608NN,CLT,ALB,2022-03-22 14:39:00,126.0,8.0,North-South
OH,N553NN,CLT,ALB,2022-03-23 14:39:00,126.0,-5.0,North-South
OH,N608NN,CLT,ALB,2022-03-24 14:39:00,126.0,-41.0,North-South
OH,N579NN,CLT,ALB,2022-03-25 14:39:00,126.0,5.0,North-South
OH,N611NN,CLT,ALB,2022-03-26 14:39:00,126.0,-21.0,North-South
OH,N584NN,CLT,ALB,2022-03-27 14:39:00,126.0,-24.0,North-South
OH,N582NN,CLT,ALB,2022-03-28 14:39:00,126.0,-16.0,North-South
OH,N615NN,CLT,ALB,2022-03-29 14:39:00,126.0,-10.0,North-South
OH,N567NN,CLT,ALB,2022-03-30 14:39:00,126.0,-23.0,North-South
OH,N581NN,CLT,ALB,2022-03-31 14:39:00,126.0,-5.0,North-South
OH,N565NN,MKE,CLT,2022-03-01 06:00:00,152.0,-52.0,North-South
OH,N609NN,MKE,CLT,2022-03-02 06:00:00,152.0,-21.0,North-South
OH,N563NN,BNA,CLT,2022-03-03 17:20:00,90.0,-21.0,East-West
OH,N568NN,BNA,CLT,2022-03-04 17:20:00,90.0,-16.0,East-West
OH,N598NN,BNA,CLT,2022-03-05 17:20:00,90.0,-7.0,East-West
OH,N584NN,BNA,CLT,2022-03-06 17:20:00,90.0,-17.0,East-West
OH,N606NN,BNA,CLT,2022-03-07 17:20:00,90.0,7.0,East-West
OH,N568NN,BNA,CLT,2022-03-08 17:20:00,90.0,-12.0,East-West
OH,N609NN,BNA,CLT,2022-03-09 17:20:00,90.0,37.0,East-West
OH,N579NN,BNA,CLT,2022-03-10 17:20:00,90.0,133.0,East-West
OH,N582NN,BNA,CLT,2022-03-11 17:20:00,90.0,25.0,East-West
OH,N564NN,BNA,CLT,2022-03-12 17:20:00,90.0,33.0,East-West
OH,N592NN,BNA,CLT,2022-03-13 17:20:00,90.0,84.0,East-West
OH,N580NN,BNA,CLT,2022-03-14 17:20:00,90.0,18.0,East-West
OH,N578NN,BNA,CLT,2022-03-15 17:20:00,90.0,-16.0,East-West
OH,N580NN,BNA,CLT,2022-03-16 17:20:00,90.0,10.0,East-West
OH,N568NN,BNA,CLT,2022-03-17 17:20:00,90.0,-9.0,East-West
OH,N552NN,BNA,CLT,2022-03-18 17:20:00,90.0,-28.0,East-West
OH,N548NN,BNA,CLT,2022-03-19 17:20:00,90.0,-9.0,East-West
OH,N604NN,BNA,CLT,2022-03-20 17:20:00,90.0,-18.0,East-West
OH,N599NN,BNA,CLT,2022-03-21 17:20:00,90.0,-6.0,East-West
OH,N587NN,BNA,CLT,2022-03-22 17:20:00,90.0,12.0,East-West
OH,N577NN,BNA,CLT,2022-03-23 17:20:00,90.0,49.0,East-West
OH,N585NN,BNA,CLT,2022-03-24 17:20:00,90.0,-7.0,East-West
OH,N565NN,BNA,CLT,2022-03-25 17:20:00,90.0,-15.0,East-West
OH,N565NN,BNA,CLT,2022-03-26 17:20:00,90.0,-22.0,East-West
OH,N615NN,BNA,CLT,2022-03-27 17:20:00,90.0,-8.0,East-West
OH,N590NN,BNA,CLT,2022-03-28 17:20:00,90.0,27.0,East-West
OH,N579NN,BNA,CLT,2022-03-29 17:20:00,90.0,-15.0,East-West
OH,N563NN,BNA,CLT,2022-03-30 17:20:00,90.0,-1.0,East-West
OH,N554NN,BNA,CLT,2022-03-31 17:20:00,90.0,-3.0,East-West
OH,N563NN,CLT,BNA,2022-03-03 16:16:00,93.0,-20.0,East-West
OH,N568NN,CLT,BNA,2022-03-04 16:16:00,93.0,-12.0,East-West
OH,N598NN,CLT,BNA,2022-03-05 16:16:00,93.0,-8.0,East-West
OH,N584NN,CLT,BNA,2022-03-06 16:16:00,93.0,0.0,East-West
OH,N606NN,CLT,BNA,2022-03-07 16:16:00,93.0,-12.0,East-West
OH,N568NN,CLT,BNA,2022-03-08 16:16:00,93.0,-12.0,East-West
OH,N609NN,CLT,BNA,2022-03-09 16:16:00,93.0,33.0,East-West
OH,N579NN,CLT,BNA,2022-03-10 16:16:00,93.0,134.0,East-West
OH,N582NN,CLT,BNA,2022-03-11 16:16:00,93.0,-13.0,East-West
OH,N564NN,CLT,BNA,2022-03-12 16:16:00,93.0,32.0,East-West
OH,N592NN,CLT,BNA,2022-03-13 16:16:00,93.0,79.0,East-West
OH,N580NN,CLT,BNA,2022-03-14 16:16:00,93.0,-21.0,East-West
OH,N578NN,CLT,BNA,2022-03-15 16:16:00,93.0,-3.0,East-West
OH,N580NN,CLT,BNA,2022-03-16 16:16:00,93.0,-21.0,East-West
OH,N568NN,CLT,BNA,2022-03-17 16:16:00,93.0,-9.0,East-West
OH,N552NN,CLT,BNA,2022-03-18 16:16:00,93.0,-6.0,East-West
OH,N548NN,CLT,BNA,2022-03-19 16:16:00,93.0,-6.0,East-West
OH,N604NN,CLT,BNA,2022-03-20 16:16:00,93.0,-9.0,East-West
OH,N599NN,CLT,BNA,2022-03-21 16:16:00,93.0,-10.0,East-West
OH,N587NN,CLT,BNA,2022-03-22 16:16:00,93.0,36.0,East-West
OH,N577NN,CLT,BNA,2022-03-23 16:16:00,93.0,56.0,East-West
OH,N585NN,CLT,BNA,2022-03-24 16:16:00,93.0,-1.0,East-West
OH,N565NN,CLT,BNA,2022-03-25 16:16:00,93.0,-6.0,East-West
OH,N565NN,CLT,BNA,2022-03-26 16:16:00,93.0,-10.0,East-West
OH,N615NN,CLT,BNA,2022-03-27 16:16:00,93.0,-20.0,East-West
OH,N590NN,CLT,BNA,2022-03-28 16:16:00,93.0,38.0,East-West
OH,N579NN,CLT,BNA,2022-03-29 16:16:00,93.0,-11.0,East-West
OH,N563NN,CLT,BNA,2022-03-30 16:16:00,93.0,0.0,East-West
OH,N554NN,CLT,BNA,2022-03-31 16:16:00,93.0,-10.0,East-West
OH,N600NN,CLT,MKE,2022-03-02 22:56:00,147.0,-16.0,North-South
OH,N609NN,BHM,CLT,2022-03-01 07:52:00,97.0,-12.0,East-West
OH,N605NN,BHM,CLT,2022-03-02 07:52:00,97.0,-9.0,East-West
OH,N568NN,BHM,CLT,2022-03-03 07:50:00,100.0,-14.0,East-West
OH,N574NN,BHM,CLT,2022-03-04 07:50:00,100.0,65.0,East-West
OH,N561NN,BHM,CLT,2022-03-05 07:50:00,100.0,-16.0,East-West
OH,N604NN,BHM,CLT,2022-03-06 07:50:00,100.0,-12.0,East-West
OH,N564NN,BHM,CLT,2022-03-07 07:50:00,100.0,-16.0,East-West
OH,N549NN,BHM,CLT,2022-03-08 07:50:00,100.0,-35.0,East-West
OH,N594NN,BHM,CLT,2022-03-09 07:50:00,100.0,4.0,East-West
OH,N615NN,BHM,CLT,2022-03-10 07:50:00,100.0,-20.0,East-West
OH,N577NN,BHM,CLT,2022-03-11 07:50:00,100.0,69.0,East-West
OH,N596NN,BHM,CLT,2022-03-13 07:50:00,100.0,-10.0,East-West
OH,N609NN,BHM,CLT,2022-03-14 07:50:00,100.0,-12.0,East-West
OH,N549NN,BHM,CLT,2022-03-15 07:50:00,100.0,-17.0,East-West
OH,N611NN,BHM,CLT,2022-03-16 07:50:00,100.0,-16.0,East-West
OH,N548NN,BHM,CLT,2022-03-17 07:50:00,100.0,-26.0,East-West
